,name,price,sex,jewel_type,brand,material,color,index,age,income
5692,Earrings with pearls & diamonds,450,Women,Earrings,Haritidis,Gold 18ct.,Rose,905,26,>50K
5693,Earrings with diamonds,1875,Women,Earrings,Haritidis,Gold 18ct.,White,1231,27,<=50K
5694,Necklace with diamonds,1800,Women,Necklaces,Haritidis,Gold 18ct.,White,1237,27,<=50K
5695,Necklace with diamonds,580,Women,Necklaces,Haritidis,Gold 18ct.,White,3578,34,>50K
5696,Stavros with diamonds,950,Women,Cross,Haritidis,Gold 18ct.,White,4158,35,>50K
5697,Stavros with diamonds,1000,Women,Cross,Haritidis,Gold 18ct.,Rose,5185,38,>50K
5698,Stavros with diamonds,590,Women,Cross,Haritidis,Gold 18ct.,Rose,1951,29,<=50K
5699,Stavros with diamonds,550,Women,Cross,Haritidis,Gold 18ct.,Gold,5334,39,<=50K
5700,Stavros with diamonds & ruby,410,Women,Cross,Haritidis,Gold 18ct.,Rose,2137,30,>50K
5701,Stavros with diamonds,490,Women,Cross,Haritidis,Gold 18ct.,Rose,2063,29,<=50K
5702,Diamond Cross Pendant,750,Women,Cross,Haritidis,Gold 18ct.,White,6822,44,>50K
5703,Bracelet Just Cavalli,79,Women,Bracelet,Just Cavalli,Stainless Steel,White & Rose,7120,46,>50K
5704,Ring Just Cavalli,79,Women,Ring,Just Cavalli,Stainless Steel,Gold,5710,40,>50K
5705,Necklace Stavros with diamond,330,Women,Cross,Haritidis,Gold 18ct.,Gold,3106,32,<=50K
5706,Necklace Stavros with diamond,330,Women,Cross,Haritidis,Gold 18ct.,Rose,5448,39,>50K
5707,Earrings with pearl,80,Women,Earrings,Haritidis,Gold 14ct.,Gold,7041,45,<=50K
5708,Necklace woman,110,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3743,34,>50K
5709,Earrings with pearl,110,Women,Earrings,Haritidis,Gold 14ct.,Gold,7634,48,<=50K
5710,Earrings with pearl,100,Women,Earrings,Haritidis,Gold 14ct.,Gold,617,25,<=50K
5711,Earrings heart,55,Women,Earrings,Haritidis,Gold 14ct.,Gold,6243,42,>50K
5712,Earrings stars,75,Women,Earrings,Haritidis,Gold 14ct.,Gold,7022,45,<=50K
5713,Earrings star,75,Women,Earrings,Haritidis,Gold 14ct.,Gold,1642,28,<=50K
5714,Earrings monopetra,75,Women,Earrings,Haritidis,Gold 14ct.,Gold,5908,41,<=50K
5715,Earrings woman,140,Women,Earrings,Haritidis,Gold 14ct.,Gold,1441,28,>50K
5716,Earrings woman,215,Women,Earrings,Haritidis,Gold 14ct.,White,7856,49,<=50K
5717,Necklace woman,600,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2817,32,>50K
5718,Necklace woman,635,Women,Necklaces,Haritidis,Gold 14ct.,White,3518,34,>50K
5719,Bracelet woman,230,Women,Bracelet,Haritidis,Gold 14ct.,White,1182,27,<=50K
5720,Bracelet woman,220,Women,Bracelet,Haritidis,Gold 14ct.,Gold,1288,27,<=50K
5721,Bracelet woman,295,Women,Bracelet,Haritidis,Gold 14ct.,Gold,1127,27,<=50K
5722,Stavros male,160,Men,Cross,Haritidis,Gold 14ct.,Gold,5733,40,<=50K
5723,Earrings flower,115,Women,Earrings,Haritidis,Gold 14ct.,Gold,215,23,<=50K
5724,Earrings flower,100,Women,Earrings,Haritidis,Gold 14ct.,Gold,2554,31,<=50K
5725,Necklace heart,85,Women,Necklaces,Haritidis,Gold 14ct.,Rose,579,25,<=50K
5726,Ring with pearls,225,Women,Ring,Haritidis,Gold 14ct.,Rose,5114,38,>50K
5727,Earrings ear jacket,190,Women,Earrings,Haritidis,Gold 14ct.,Gold,6679,43,<=50K
5728,Earrings ear jacket,210,Women,Earrings,Haritidis,Gold 14ct.,Gold,2161,30,<=50K
5729,Earrings ear jacket,210,Women,Earrings,Haritidis,Gold 14ct.,White,7279,46,<=50K
5730,Earrings ear jacket,210,Women,Earrings,Haritidis,Gold 14ct.,Rose,2102,30,<=50K
5731,Necklace flower,150,Women,Necklaces,Haritidis,Gold 14ct.,Rose,3128,33,<=50K
5732,Necklace Stavros,165,Women,Necklaces,Haritidis,Gold 14ct.,Gold,5055,38,<=50K
5733,Necklace Stavros,145,Women,Necklaces,Haritidis,Gold 14ct.,Gold,4933,37,>50K
5734,Necklace Stavros,165,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3038,32,<=50K
5735,Ring woman,245,Women,Ring,Haritidis,Gold 14ct.,Gold,2254,30,<=50K
5736,Ring woman,150,Women,Ring,Haritidis,Gold 14ct.,Gold,5497,39,>50K
5737,Ring woman,130,Women,Ring,Haritidis,Gold 14ct.,Rose,912,26,<=50K
5738,Ring heart,70,Women,Ring,Haritidis,Gold 14ct.,Rose,6094,41,>50K
5739,Ring eye,110,Women,Ring,Haritidis,Gold 14ct.,Rose,2917,32,>50K
5740,Necklace Stavros,120,Women,Necklaces,Haritidis,Gold 14ct.,White,2273,30,>50K
5741,Necklace Stavros,300,Women,Necklaces,Haritidis,Gold 18ct.,Gold,3861,34,>50K
5742,Necklace mommy,210,Women,Necklaces,Haritidis,Gold 14ct.,Rose,4560,36,<=50K
5743,Stavros male,190,Men,Cross,Haritidis,Gold 14ct.,White & Gold,2165,30,<=50K
5744,Earrings tear,160,Women,Earrings,Haritidis,Gold 14ct.,Gold,25,22,<=50K
5745,Necklace multiplicity,170,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3642,34,<=50K
5746,Necklace tear,95,Women,Necklaces,Haritidis,Gold 14ct.,White,4465,36,>50K
5747,Bracelet Stavros,155,Women,Bracelet,Haritidis,Gold 14ct.,Gold,3659,34,>50K
5748,Bracelet Stavros,215,Women,Bracelet,Haritidis,Gold 14ct.,Gold,3961,35,>50K
5749,Bracelet Stavros,160,Women,Bracelet,Haritidis,Gold 14ct.,Gold,5165,38,<=50K
5750,Bracelet with crosses,125,Women,Bracelet,Haritidis,Gold 14ct.,Rose,2989,32,>50K
5751,Bracelet with crosses,140,Women,Bracelet,Haritidis,Gold 14ct.,White,4510,36,>50K
5752,Bracelet Stavros,145,Women,Bracelet,Haritidis,Gold 14ct.,White,1749,28,<=50K
5753,Bracelet bike,140,Women,Bracelet,Haritidis,Gold 14ct.,Gold,7706,48,>50K
5754,Bracelet Stavros,160,Women,Bracelet,Haritidis,Gold 14ct.,Gold,3516,34,>50K
5755,Bracelet girl,170,Women,Bracelet,Haritidis,Gold 14ct.,Gold,4324,36,<=50K
5756,Bracelet tear,100,Women,Bracelet,Haritidis,Gold 14ct.,Rose,1562,28,<=50K
5757,Bracelet rosette,125,Women,Bracelet,Haritidis,Gold 14ct.,Gold,7118,46,>50K
5758,Bracelet tear,85,Women,Bracelet,Haritidis,Gold 14ct.,White,3474,33,<=50K
5759,Bracelet tear,85,Women,Bracelet,Haritidis,Gold 14ct.,Rose,891,26,<=50K
5760,Bracelet tear,85,Women,Bracelet,Haritidis,Gold 14ct.,Gold,7395,47,>50K
5761,Bracelet tear,85,Women,Bracelet,Haritidis,Gold 14ct.,Gold,5283,39,<=50K
5762,Ring tear,165,Women,Ring,Haritidis,Gold 14ct.,Rose,3849,34,>50K
5763,Ring tear,165,Women,Ring,Haritidis,Gold 14ct.,White,1071,26,>50K
5764,Ring tear,165,Women,Ring,Haritidis,Gold 14ct.,Gold,4664,37,>50K
5765,Ring tear,165,Women,Ring,Haritidis,Gold 14ct.,Gold,6188,42,>50K
5766,Ring rosette,195,Women,Ring,Haritidis,Gold 14ct.,Gold,3522,34,<=50K
5767,Identity bracelet,175,Women,Jewels ID,Haritidis,Gold 14ct.,Gold,6903,45,>50K
5768,Necklace pearl,1000,Women,Necklaces,Haritidis,Gold 18ct.,White,1398,27,<=50K
5769,Necklace pearl,330,Women,Necklaces,Haritidis,Gold 14ct.,White,5886,41,>50K
5770,Necklace with pearls,280,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7633,48,>50K
5771,Necklace with pearls,165,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3545,34,>50K
5772,Necklace with pearls,210,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2286,30,<=50K
5773,Necklace pearl,105,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3174,33,>50K
5774,Necklace pearl with pendant,200,Women,Necklaces,Haritidis,Gold 14ct.,Gold,5936,41,>50K
5775,Bracelet with pearls,125,Women,Bracelet,Haritidis,Gold 14ct.,Gold,293,23,>50K
5776,Bracelet with spinell,160,Women,Bracelet,Haritidis,Gold 14ct.,Gold,5210,38,>50K
5777,Bracelet with pearls,210,Women,Bracelet,Haritidis,Gold 14ct.,Gold,981,26,<=50K
5778,Bracelet pearl,280,Women,Bracelet,Haritidis,Gold 14ct.,White,7639,48,>50K
5779,Bracelet with pearl,100,Women,Bracelet,Haritidis,Gold 14ct.,Gold,2240,30,>50K
5780,Bracelet pearl,180,Women,Bracelet,Haritidis,Gold 14ct.,Gold,2291,30,<=50K
5781,Bracelet pearl,130,Women,Bracelet,Haritidis,Gold 14ct.,Gold,6466,43,<=50K
5782,Pearl earrings,200,Women,Earrings,Haritidis,Gold 14ct.,Gold,5038,38,<=50K
5783,Bracelet with data,100,Women,Bracelet,Haritidis,Gold 14ct.,Rose,4756,37,>50K
5784,Monoch Ring,320,Women,Ring,Haritidis,Gold 14ct.,White & Rose,1861,29,>50K
5785,Monoch Ring,270,Women,Ring,Haritidis,Gold 14ct.,Rose,4187,35,<=50K
5786,Necklace double sight,180,Women,Necklaces,Haritidis,Gold 14ct.,White & Gold,3809,34,>50K
5787,Necklace Pave,200,Women,Necklaces,Haritidis,Gold 14ct.,Rose,6104,41,<=50K
5788,Earrings rings,650,Women,Earrings,Haritidis,Gold 14ct.,White,5818,40,<=50K
5789,Pearl earrings,110,Women,Earrings,Haritidis,Gold 14ct.,White,2067,29,<=50K
5790,Stavros female,240,Women,Cross,Haritidis,Gold 14ct.,Rose,2299,30,>50K
5791,Stavros female,210,Women,Cross,Haritidis,Gold 14ct.,Gold,6597,43,<=50K
5792,Stavros female,220,Women,Cross,Haritidis,Gold 14ct.,White & Gold,4674,37,>50K
5793,Stavros female,195,Women,Cross,Haritidis,Gold 14ct.,White & Gold,6525,43,>50K
5794,Ring woman,140,Women,Ring,Haritidis,Gold 14ct.,Rose,1434,28,<=50K
5795,Ring tear,420,Women,Ring,Haritidis,Gold 14ct.,Rose,2132,30,>50K
5796,Jesus - Crucifixion,175,Women,Religious jewels,Haritidis,Gold 14ct.,White & Gold,5533,39,>50K
5797,Ring woman,275,Women,Ring,Haritidis,Gold 14ct.,Rose,7180,46,>50K
5798,Ring male,440,Men,Ring,Haritidis,Gold 14ct.,Gold,1156,27,<=50K
5799,Virgin - Heart,270,Women,Religious jewels,Haritidis,Gold 14ct.,White & Gold,7761,49,<=50K
5800,Earrings woman,205,Women,Earrings,Haritidis,Gold 14ct.,Gold,1616,28,<=50K
5801,Stavros female,520,Women,Cross,Haritidis,Gold 14ct.,White & Rose,2864,32,>50K
5802,Stavros male,485,Men,Cross,Haritidis,Gold 14ct.,White,5441,39,<=50K
5803,Stavros male,440,Men,Cross,Haritidis,Gold 14ct.,White & Gold,6843,44,>50K
5804,Stavros male,395,Men,Cross,Haritidis,Gold 14ct.,White & Gold,5922,41,>50K
5805,Stavros male,380,Men,Cross,Haritidis,Gold 14ct.,White & Gold,3627,34,>50K
5806,Stavros male,415,Men,Cross,Haritidis,Gold 14ct.,White & Gold,1188,27,<=50K
5807,Stavros male,625,Men,Cross,Haritidis,Gold 14ct.,Gold,7438,47,>50K
5808,Stavros male,485,Men,Cross,Haritidis,Gold 14ct.,White,6763,44,>50K
5809,Stavros male,450,Men,Cross,Haritidis,Gold 14ct.,White,5879,41,>50K
5810,Jesus,135,Women,Religious jewels,Haritidis,Gold 14ct.,White,2517,31,<=50K
5811,Jesus-Our Lady,185,Women,Religious jewels,Haritidis,Gold 14ct.,White & Gold,4473,36,<=50K
5812,Virgin,165,Women,Religious jewels,Haritidis,Gold 14ct.,White & Gold,4841,37,<=50K
5813,Virgin,160,Women,Religious jewels,Haritidis,Gold 14ct.,White & Gold,985,26,<=50K
5814,Virgin,185,Women,Religious jewels,Haritidis,Gold 14ct.,White & Gold,89,22,<=50K
5815,Jesus,105,Women,Religious jewels,Haritidis,Gold 14ct.,White & Gold,4101,35,<=50K
5816,Virgin,95,Women,Religious jewels,Haritidis,Gold 14ct.,White & Gold,346,23,<=50K
5817,Jesus,175,Women,Religious jewels,Haritidis,Gold 14ct.,White & Gold,3870,35,>50K
5818,Virgin,185,Women,Religious jewels,Haritidis,Gold 14ct.,White & Gold,4857,37,<=50K
5819,Necklace star,165,Women,Necklaces,Haritidis,Gold 14ct.,Rose,7747,49,<=50K
5820,Earrings monopetra 6mm,70,Women,Earrings,Haritidis,Gold 14ct.,White,5082,38,<=50K
5821,Earrings monopetra 6mm,70,Women,Earrings,Haritidis,Gold 14ct.,Rose,5654,40,>50K
5822,Necklace Stavros with diamonds,365,Women,Cross,Haritidis,Gold 18ct.,White,4228,36,<=50K
5823,Bracelet Eye-Cross,150,Women,Bracelet,Haritidis,Gold 14ct.,Rose,6579,43,<=50K
5824,Ring emerald,3150,Women,Ring,Haritidis,Gold 18ct.,White,2186,30,>50K
5825,Monoch Ring,1350,Women,Ring,Haritidis,Gold 18ct.,White,5952,41,>50K
5826,Monoch Ring,1360,Women,Ring,Haritidis,Gold 18ct.,White,5655,40,>50K
5827,Monoch Ring,1500,Women,Ring,Haritidis,Gold 18ct.,White,872,26,<=50K
5828,Solitaire Ring,3270,Women,Ring,Haritidis,Gold 18ct.,White,3986,35,<=50K
5829,Monoch Ring,930,Women,Ring,Haritidis,Gold 18ct.,White,6444,43,>50K
5830,Earrings oval,135,Women,Earrings,Haritidis,Gold 14ct.,Gold,7568,48,>50K
5831,Necklace woman,560,Women,Necklaces,Haritidis,Gold 14ct.,White & Gold,705,25,<=50K
5832,Necklace woman,810,Women,Necklaces,Haritidis,Gold 14ct.,White & Gold,4829,37,<=50K
5833,Bracelet woman,330,Women,Bracelet,Haritidis,Gold 14ct.,White & Gold,4095,35,<=50K
5834,Bracelet woman,250,Women,Bracelet,Haritidis,Gold 14ct.,White & Gold,5717,40,<=50K
5835,Diamond Cross Pendant,310,Women,Cross,Haritidis,Gold 18ct.,Gold,7636,48,<=50K
5836,Necklace mommy,210,Women,Necklaces,Haritidis,Gold 14ct.,Gold,6085,41,<=50K
5837,Necklace with pearls,210,Women,Necklaces,Haritidis,Gold 14ct.,Gold,6476,43,>50K
5838,Stavros with diamonds,2300,Women,Cross,Haritidis,Gold 18ct.,Rose,2370,30,<=50K
5839,Bracelet Eye-Cross,145,Women,Bracelet,Haritidis,Gold 14ct.,White,739,25,<=50K
5840,Necklace Stavros,275,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3115,32,<=50K
5841,Necklace family,160,Women,Necklaces,Haritidis,Gold 14ct.,Rose,6098,41,>50K
5842,Necklace Tree her life,160,Women,Necklaces,Haritidis,Gold 14ct.,Rose,2800,31,>50K
5843,Necklace Tree her life,220,Women,Necklaces,Haritidis,Gold 14ct.,Rose,5979,41,>50K
5844,Earrings woman,200,Women,Earrings,Haritidis,Gold 14ct.,Gold,7760,49,<=50K
5845,Ring woman,370,Women,Ring,Haritidis,Gold 14ct.,Gold,3581,34,<=50K
5846,Bracelet woman,900,Women,Bracelet,Haritidis,Gold 14ct.,Gold,7437,47,>50K
5847,Knot woman,1600,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1000,26,<=50K
5848,Earrings rosette,155,Women,Earrings,Haritidis,Gold 14ct.,Gold,4205,35,<=50K
5849,Necklace Small Prince,165,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2854,32,>50K
5850,Necklace nail,195,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3423,33,<=50K
5851,Necklace with pearl,195,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1379,27,<=50K
5852,Ring late,265,Women,Ring,Haritidis,Gold 14ct.,Rose,146,23,<=50K
5853,Ring Stavros,150,Women,Ring,Haritidis,Gold 14ct.,Rose,2905,32,<=50K
5854,Ring boob,420,Women,Ring,Haritidis,Gold 14ct.,Gold,3255,33,>50K
5855,Ring boob,420,Women,Ring,Haritidis,Gold 14ct.,Gold,4018,35,<=50K
5856,Ring boob,325,Women,Ring,Haritidis,Gold 14ct.,Rose,3994,35,<=50K
5857,Ring woman,175,Women,Ring,Haritidis,Gold 14ct.,Rose,1848,29,<=50K
5858,Ring with pearl,295,Women,Ring,Haritidis,Gold 14ct.,Gold,7126,46,>50K
5859,Bracelet woman,160,Women,Bracelet,Haritidis,Gold 14ct.,Rose,2570,31,<=50K
5860,Bracelet Stavros,160,Women,Bracelet,Haritidis,Gold 14ct.,Rose,4882,37,>50K
5861,Bracelet eye,105,Women,Bracelet,Haritidis,Gold 14ct.,Rose,4286,36,>50K
5862,Bracelet butterflies,155,Women,Bracelet,Haritidis,Gold 14ct.,Gold,1418,27,<=50K
5863,Bracelet Eye-Cross,200,Women,Bracelet,Haritidis,Gold 14ct.,Gold,4772,37,<=50K
5864,Bracelet mommy,155,Women,Bracelet,Haritidis,Gold 14ct.,White,6239,42,>50K
5865,Mommy Bracelet,150,Women,Bracelet,Haritidis,Gold 14ct.,Gold,2259,30,>50K
5866,Bracelet corona,170,Women,Bracelet,Haritidis,Gold 14ct.,Gold,408,24,<=50K
5867,Necklace Stavros,255,Women,Necklaces,Haritidis,Gold 14ct.,Gold,919,26,<=50K
5868,Necklace eye,95,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1184,27,<=50K
5869,Necklace Stavros,300,Women,Necklaces,Haritidis,Gold 14ct.,Rose,7862,49,>50K
5870,Necklace Stavros,185,Women,Necklaces,Haritidis,Gold 14ct.,White,5562,39,<=50K
5871,Earrings tear,160,Women,Earrings,Haritidis,Gold 14ct.,Rose,939,26,<=50K
5872,Earrings monopetra,105,Women,Earrings,Haritidis,Gold 14ct.,Rose,5628,40,>50K
5873,Earrings rings,150,Women,Earrings,Haritidis,Gold 14ct.,Rose,4114,35,<=50K
5874,Hoop Earrings,150,Women,Earrings,Haritidis,Gold 14ct.,Gold,2401,30,<=50K
5875,Monoch Ring,340,Women,Ring,Haritidis,Gold 14ct.,White & Gold,6103,41,<=50K
5876,Ring woman,215,Women,Ring,Haritidis,Gold 14ct.,Gold,7629,48,<=50K
5877,Ring woman,190,Women,Ring,Haritidis,Gold 14ct.,White & Gold,3520,34,>50K
5878,Ring woman,210,Women,Ring,Haritidis,Gold 14ct.,Gold,695,25,<=50K
5879,Ring woman,220,Women,Ring,Haritidis,Gold 14ct.,Gold,6433,43,>50K
5880,Ring woman,260,Women,Ring,Haritidis,Gold 14ct.,Gold,1076,26,<=50K
5881,Stavros male,300,Men,Cross,Haritidis,Gold 14ct.,White & Gold,3752,34,<=50K
5882,Stavros male,390,Men,Cross,Haritidis,Gold 14ct.,Gold,586,25,>50K
5883,Stavros female,260,Women,Cross,Haritidis,Gold 14ct.,White & Rose,1993,29,<=50K
5884,Stavros female,300,Women,Cross,Haritidis,Gold 14ct.,Gold,6891,44,<=50K
5885,Stavros female,510,Women,Cross,Haritidis,Gold 14ct.,White & Gold,1347,27,<=50K
5886,Stavros female,560,Women,Cross,Haritidis,Gold 14ct.,Gold,623,25,<=50K
5887,Stavros female,350,Women,Cross,Haritidis,Gold 14ct.,Gold,4287,36,>50K
5888,Stavros female,320,Women,Cross,Haritidis,Gold 14ct.,White & Rose,4534,36,<=50K
5889,Stavros female,325,Women,Cross,Haritidis,Gold 14ct.,White & Rose,634,25,<=50K
5890,Stavros female,390,Women,Cross,Haritidis,Gold 14ct.,White & Gold,3758,34,<=50K
5891,Stavros female,205,Women,Cross,Haritidis,Gold 14ct.,Gold,2897,32,<=50K
5892,Stavros female,315,Women,Cross,Haritidis,Gold 14ct.,Gold,1913,29,<=50K
5893,Stavros two-color,490,Unisex,Cross,Haritidis,Gold 14ct.,White & Gold,4727,37,<=50K
5894,Necklace Stavros,235,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1762,28,<=50K
5895,Necklace Stavros,200,Women,Necklaces,Haritidis,Gold 14ct.,Gold,5982,41,<=50K
5896,Necklace Stavros,200,Women,Necklaces,Haritidis,Gold 14ct.,Rose,4509,36,>50K
5897,Necklace pearl,170,Women,Necklaces,Haritidis,Gold 14ct.,Gold,1234,27,<=50K
5898,Necklace with pearl,175,Women,Necklaces,Haritidis,Gold 14ct.,Gold,3695,34,>50K
5899,Necklace ball,125,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7714,48,>50K
5900,Bracelet ball,125,Women,Bracelet,Haritidis,Gold 14ct.,Gold,3623,34,<=50K
5901,Earrings woman,235,Women,Earrings,Haritidis,Gold 14ct.,White & Gold,2131,30,>50K
5902,Earrings woman,180,Women,Earrings,Haritidis,Gold 14ct.,White,2421,30,<=50K
5903,Earrings constellation,125,Women,Earrings,Haritidis,Gold 14ct.,White,7268,46,<=50K
5904,Earrings billy,145,Women,Earrings,Haritidis,Gold 14ct.,Gold,2228,30,<=50K
5905,Earrings face,130,Women,Earrings,Haritidis,Gold 14ct.,Gold,6716,44,<=50K
5906,Butterfly Earrings,105,Women,Earrings,Haritidis,Gold 14ct.,Gold,5222,38,<=50K
5907,Earrings flower,140,Women,Earrings,Haritidis,Gold 14ct.,Gold,4569,36,<=50K
5908,Earrings flower,135,Women,Earrings,Haritidis,Gold 14ct.,Gold,6583,43,>50K
5909,Earrings flower,130,Women,Earrings,Haritidis,Gold 14ct.,Gold,6288,42,<=50K
5910,Earrings woman,310,Women,Earrings,Haritidis,Gold 14ct.,White,6443,43,>50K
5911,Earrings woman,380,Women,Earrings,Haritidis,Gold 14ct.,White,860,26,>50K
5912,Ring sapphire,1480,Women,Ring,Haritidis,Gold 18ct.,White,7138,46,>50K
5913,Earrings monopetra,145,Women,Earrings,Haritidis,Gold 14ct.,Rose,6689,44,>50K
5914,Bracelet ID card,170,Women,Jewels ID,Haritidis,Gold 14ct.,Gold,3175,33,>50K
5915,Earrings woman,370,Women,Earrings,Haritidis,Gold 14ct.,White,2181,30,<=50K
5916,Bracelet riviera,850,Women,Bracelet,Haritidis,Gold 14ct.,White,290,23,<=50K
5917,Necklace woman,545,Women,Necklaces,Haritidis,Gold 14ct.,Gold,298,23,<=50K
5918,Bracelet pearl,115,Women,Bracelet,Haritidis,Gold 14ct.,Gold,2955,32,<=50K
5919,Bracelet pearl,95,Women,Bracelet,Haritidis,Gold 14ct.,Gold,2129,30,>50K
5920,Necklace Mommy,150,Women,Necklaces,Haritidis,Gold 14ct.,Gold,5389,39,<=50K
5921,Bracelet with crosses,210,Women,Bracelet,Haritidis,Gold 14ct.,Rose,64,22,<=50K
5922,Bracelet woman,280,Women,Bracelet,Haritidis,Gold 14ct.,Gold,4135,35,<=50K
5923,Necklace with pearls,180,Women,Necklaces,Haritidis,Gold 14ct.,Gold,2766,31,<=50K
5924,Ring emerald,1150,Women,Ring,Haritidis,Gold 18ct.,White,6154,41,<=50K
5925,Earrings curd,150,Women,Earrings,Haritidis,Gold 14ct.,Gold,1486,28,<=50K
5926,Necklace tear,120,Women,Necklaces,Haritidis,Gold 14ct.,White,3134,33,>50K
5927,Bracelet Michael Kors Brilliance,142,Women,Bracelet,Michael Kors,Stainless Steel,Rose,124,23,>50K
5928,Necklace Fossil,65,Women,Necklaces,Fossil,Stainless Steel,White,6489,43,>50K
5929,Bracelet Fossil,65,Women,Bracelet,Fossil,Stainless Steel,"White, Gold & Rose",1615,28,<=50K
5930,Necklace mama,140,Women,Necklaces,Haritidis,Gold 14ct.,Gold,7757,49,>50K
5931,Ring serpent,680,Women,Ring,Haritidis,Gold 18ct.,White,6604,43,<=50K
5932,Half Eternity,530,Women,Ring,Haritidis,Gold 18ct.,White,366,24,<=50K
5933,Half Eternity Ring,710,Women,Ring,Haritidis,Gold 18ct.,White,7692,48,<=50K
5934,Monoch Ring,630,Women,Ring,Haritidis,Gold 18ct.,White,6610,43,<=50K
5935,Monoch Ring,580,Women,Ring,Haritidis,Gold 18ct.,White,2604,31,<=50K
5936,Monoch Ring,670,Women,Ring,Haritidis,Gold 18ct.,White,6666,43,>50K
5937,Monoch Ring,570,Women,Ring,Haritidis,Gold 18ct.,White,390,24,<=50K
5938,Solitaire Ring,720,Women,Ring,Haritidis,Gold 18ct.,White,450,24,<=50K
5939,Monoch Ring,660,Women,Ring,Haritidis,Gold 18ct.,White,3908,35,>50K
5940,Monoch Ring,630,Women,Ring,Haritidis,Gold 18ct.,White,4598,36,<=50K
5941,Monoch Ring,520,Women,Ring,Haritidis,Gold 18ct.,White,1254,27,<=50K
5942,Monoch Ring,540,Women,Ring,Haritidis,Gold 18ct.,White,3084,32,<=50K
5943,Monoch Ring,530,Women,Ring,Haritidis,Gold 18ct.,White,4094,35,<=50K
5944,Monoch Ring,570,Women,Ring,Haritidis,Gold 18ct.,White,2815,32,<=50K
5945,Earrings with diamonds,550,Women,Earrings,Haritidis,Gold 18ct.,White,284,23,<=50K
5946,Bracelet Tommy Hilfiger,89,Women,Bracelet,Tommy Hilfiger,Stainless Steel,Gold,6547,43,<=50K
5947,Bracelet Fossil Vintage Glitz,44,Women,Bracelet,Fossil,Stainless Steel,Rose,3958,35,<=50K
5948,Bracelet Fossil Vintage Casual,76,Men,Bracelet,Fossil,Stainless Steel,White,4943,37,<=50K
5949,Stavros female,255,Women,Cross,Haritidis,Gold 14ct.,White,6403,42,<=50K
5950,Stavros female,620,Women,Cross,Haritidis,Gold 14ct.,White,6927,45,<=50K
5951,Stavros female,380,Women,Cross,Haritidis,Gold 14ct.,White,7234,46,>50K
5952,Stavros female,550,Women,Cross,Haritidis,Gold 14ct.,White,2821,32,>50K
5953,Pearl earrings 5.5mm,80,Women,Earrings,Haritidis,Gold 14ct.,Gold,3993,35,<=50K
5954,Pearl earrings 6.5mm,100,Women,Earrings,Haritidis,Gold 14ct.,Gold,7848,49,<=50K
5955,Pearl earrings 6.5mm,110,Women,Earrings,Haritidis,Gold 14ct.,Gold,2060,29,>50K
5956,Stavros female,460,Women,Cross,Haritidis,Gold 14ct.,White,6089,41,<=50K
5957,Stavros female,330,Women,Cross,Haritidis,Gold 14ct.,White,278,23,<=50K
5958,Stavros female,300,Women,Cross,Haritidis,Gold 14ct.,White,3312,33,<=50K
5959,Stavros female,270,Women,Cross,Haritidis,Gold 14ct.,Gold,1216,27,<=50K
5960,Stavros female,230,Women,Cross,Haritidis,Gold 14ct.,White,734,25,<=50K
5961,Stavros female,235,Women,Cross,Haritidis,Gold 14ct.,White,1728,28,<=50K
5962,Stavros female,235,Women,Cross,Haritidis,Gold 14ct.,Gold,2383,30,<=50K
5963,Stavros female,210,Women,Cross,Haritidis,Gold 14ct.,White,2956,32,<=50K
5964,Cross Pendant,325,Women,Cross,Haritidis,Gold 14ct.,Gold,6770,44,>50K
5965,Stavros female,325,Women,Cross,Haritidis,Gold 14ct.,White,1119,27,<=50K
5966,Stavros female,265,Women,Cross,Haritidis,Gold 14ct.,White,5866,41,<=50K
5967,Stavros female,245,Women,Cross,Haritidis,Gold 14ct.,White,4276,36,>50K
5968,Stavros female,550,Women,Cross,Haritidis,Gold 14ct.,White,7665,48,<=50K
5969,Stavros female,400,Women,Cross,Haritidis,Gold 14ct.,White,5220,38,>50K
5970,Stavros female,400,Women,Cross,Haritidis,Gold 14ct.,White,1121,27,<=50K
5971,Stavros female,460,Women,Cross,Haritidis,Gold 14ct.,White,4647,37,>50K
5972,Stavros female,325,Women,Cross,Haritidis,Gold 14ct.,White,7324,46,<=50K
5973,Stavros female,290,Women,Cross,Haritidis,Gold 14ct.,White,4319,36,>50K
